,feelslike,tempmax,humidity,tempmin,temp_lag_1,effective_solar
3377,41.1,37.0,71.0,29.0,33.0,5.384761904761905
3378,41.2,38.0,68.2,29.9,32.5,5.608786610878662
3379,40.9,38.0,67.5,30.0,32.9,5.516949152542372
3380,41.4,38.0,68.4,30.0,32.9,5.215533980582525
3381,39.2,37.0,69.4,28.9,32.8,3.388888888888889
3382,36.6,35.0,80.1,27.0,32.0,3.4729950900163664
3383,37.9,36.0,71.5,27.0,29.9,5.735807860262009
3384,37.1,36.0,74.4,26.0,31.4,5.1790744466800795
3385,37.4,36.0,73.9,27.0,30.9,4.1287284144427
3386,39.0,37.0,70.6,29.0,31.1,4.172231985940246
3387,38.9,37.8,69.0,28.0,31.7,7.42234332425068
3388,39.5,37.0,67.5,29.9,32.1,5.721074380165289
3389,41.1,36.8,70.9,29.9,32.3,5.540322580645161
3390,40.1,37.0,68.7,29.0,32.4,5.205821205821206
3391,38.3,37.0,72.9,28.0,32.3,4.607806691449815
3392,36.4,37.6,74.5,24.0,31.3,3.9335494327390594
3393,35.4,35.0,87.3,26.0,30.8,4.0837789661319075
3394,39.6,34.0,81.0,28.0,29.2,3.8436293436293436
3395,39.7,35.1,79.4,28.0,30.7,4.82051282051282
3396,39.9,35.0,80.2,27.0,31.0,3.88487972508591
3397,38.5,36.0,83.2,27.0,31.1,3.956168831168831
3398,32.9,34.9,86.6,25.1,30.4,1.839506172839506
3399,38.1,35.0,85.4,27.0,28.7,5.3354430379746836
3400,37.4,33.0,88.4,28.0,29.9,4.10934393638171
3401,39.2,37.0,78.3,27.0,29.3,5.060263653483992
3402,42.0,37.0,73.1,29.9,31.1,5.492631578947368
3403,38.5,34.9,79.8,26.0,32.4,4.4561101549053355
3404,41.2,37.0,78.0,28.7,30.5,4.870722433460076
3405,39.8,32.0,89.2,28.9,31.7,2.238219895287958
3406,39.1,34.0,80.7,28.0,29.9,3.558558558558559
3407,37.0,34.0,86.4,27.0,30.7,2.140485312899106
3408,33.1,34.0,88.8,26.0,29.5,1.836734693877551
3409,35.2,35.0,81.4,26.0,28.4,3.5792079207920793
3410,37.2,34.0,80.4,27.0,29.7,6.057736720554273
3411,38.7,36.0,72.1,28.0,30.2,5.675615212527964
3412,40.5,37.0,71.6,28.0,31.6,5.663286004056795
3413,39.9,35.0,80.2,29.0,32.3,3.609308885754584
3414,40.3,36.0,77.8,28.0,30.9,4.443280977312391
3415,34.7,33.0,90.7,26.0,31.4,2.6818181818181817
3416,35.1,35.0,84.0,26.0,28.4,3.1981004070556307
3417,36.6,32.0,83.5,26.9,29.3,3.1666666666666665
3418,34.7,32.0,73.9,27.9,29.4,4.620087336244541
3419,36.9,35.0,72.0,27.9,29.6,4.842307692307693
3420,36.9,36.0,74.8,27.0,30.8,5.655982905982906
3421,38.3,35.0,71.9,27.0,30.7,6.458628841607565
3422,37.5,36.0,83.7,26.0,31.4,5.449678800856531
3423,38.8,35.0,81.7,25.0,30.1,3.9872029250457035
3424,33.1,35.0,78.0,24.0,30.6,4.2940108892921955
3425,36.1,35.0,80.4,26.9,29.1,3.8841761827079937
3426,36.9,35.1,78.3,26.9,29.9,4.424295774647888
3427,36.8,35.0,74.6,27.9,30.4,3.6260434056761266
3428,35.2,33.0,78.5,24.1,30.5,2.8613861386138613
3429,28.9,31.0,87.1,25.0,29.5,1.956896551724138
3430,31.5,31.9,81.9,25.0,26.8,1.3552465233881164
3431,30.4,31.0,80.2,25.0,28.0,2.1228323699421967
3432,30.7,30.0,81.7,25.0,27.6,1.994962216624685
3433,32.1,32.1,77.0,25.0,27.6,1.5115961800818554
3434,32.4,32.9,76.2,25.0,28.5,3.1761006289308176
3435,31.7,32.0,82.7,25.0,28.7,2.477839335180055
3436,33.1,33.0,78.2,25.0,28.0,3.9670103092783506
3437,36.0,33.0,76.8,27.0,29.0,4.045088566827697
3438,35.5,35.0,70.1,27.0,29.9,3.7763347763347763
3439,35.2,33.0,74.2,26.0,30.3,4.188356164383562
3440,34.4,34.5,78.5,26.0,29.8,2.8739726027397263
3441,30.9,32.0,83.1,25.1,29.4,3.1858407079646014
3442,29.7,30.6,85.3,25.0,27.9,2.6253731343283584
3443,32.3,33.0,76.7,25.6,27.3,4.207272727272727
3444,35.1,34.9,74.5,26.0,28.9,4.425496688741722
3445,35.3,33.0,76.5,27.0,30.1,2.8259541984732826
3446,33.2,33.4,77.9,25.4,29.6,3.166904422253923
3447,34.3,32.6,77.3,25.6,29.0,2.49667994687915
3448,31.3,31.9,81.0,24.4,29.5,3.3836276083467096
3449,29.8,31.0,84.2,25.0,28.0,1.7776332899869958
3450,30.9,31.6,79.2,25.9,27.4,0.7891414141414141
3451,30.9,31.0,77.5,25.4,28.0,1.458392101551481
3452,28.2,30.6,84.7,24.4,28.0,1.5097142857142856
3453,30.2,32.6,82.3,24.0,26.7,2.224885844748859
3454,29.2,30.6,86.7,24.4,27.7,1.5171974522292992
3455,27.9,31.4,86.5,25.0,26.9,1.7341430499325237
3456,29.4,31.0,85.8,24.5,26.4,1.8592057761732854
3457,30.3,31.0,84.4,24.4,27.3,1.5458333333333334
3458,29.9,29.0,89.5,25.0,27.4,0.7381316998468607
3459,32.1,32.0,82.8,26.0,27.1,0.9038461538461539
3460,32.1,31.0,84.0,26.0,28.2,2.3046511627906976
3461,34.8,32.9,78.2,26.0,27.9,2.898975109809663
3462,35.1,33.4,76.7,27.0,29.4,3.14359637774903
3463,31.9,31.9,82.6,25.0,29.6,2.350335570469799
3464,31.5,31.6,80.9,25.0,28.0,2.1136712749615976
3465,30.6,30.4,83.4,25.0,28.0,2.181592039800995
3466,32.3,31.0,80.0,26.0,27.5,1.9112903225806448
3467,33.5,33.0,76.8,26.0,28.3,1.9510086455331412
3468,34.7,34.0,75.2,27.0,29.2,3.5978428351309706
3469,34.2,34.0,75.8,26.6,29.6,3.8615136876006444
3470,35.2,34.6,78.0,26.9,29.6,4.708955223880597
3471,34.6,34.6,77.2,25.6,29.7,4.306878306878306
3472,33.2,31.6,84.6,26.0,29.7,3.2223837209302326
3473,30.4,29.9,86.9,26.0,28.3,2.6122754491017965
3474,32.9,34.0,78.7,25.0,27.3,4.0531697341513295
3475,33.0,34.0,81.8,26.0,28.9,4.0588235294117645
3476,35.3,34.0,77.1,27.0,28.8,3.3834586466165413
3477,36.2,34.4,75.2,26.9,29.7,3.327917282127031
3478,36.3,34.3,79.1,27.4,30.2,3.304526748971193
3479,37.3,34.6,76.0,27.0,29.9,5.988789237668162
3480,37.0,34.6,73.9,28.0,30.5,4.738404452690167
3481,33.8,35.0,78.8,26.0,30.6,4.309433962264151
3482,35.3,34.6,74.4,26.0,29.1,4.7592233009708735
3483,35.9,34.9,75.0,26.4,29.9,3.5144596651445967
3484,36.5,34.8,76.7,27.0,30.2,5.013888888888888
3485,36.0,34.4,75.2,27.0,30.1,3.7130559540889525
3486,34.2,34.3,76.6,26.4,30.1,4.900552486187846
3487,36.2,35.0,69.5,26.4,29.4,7.36986301369863
3488,36.4,33.6,73.7,27.6,30.9,4.6913580246913575
3489,34.0,35.0,74.3,26.4,30.3,5.334622823984526
3490,34.6,34.0,74.6,26.1,29.5,4.978303747534516
3491,34.4,34.6,72.3,26.0,29.8,5.3727454909819645
3492,33.4,32.4,79.4,27.0,30.1,2.4546666666666668
3493,32.9,33.6,79.6,24.6,28.7,3.9400000000000004
3494,30.1,33.0,85.4,25.4,28.9,3.9606003752345216
3495,31.6,33.0,81.9,25.0,27.5,3.281203007518797
3496,30.9,32.2,86.0,26.0,28.1,2.016901408450704
3497,30.7,32.0,86.3,26.0,27.8,2.1188524590163933
3498,31.7,31.0,79.8,25.0,27.6,0.7634252539912917
3499,31.9,33.0,78.8,24.0,28.2,3.1454046639231823
3500,29.1,31.9,86.8,24.0,28.6,1.458392101551481
3501,28.9,31.4,90.3,24.0,26.9,1.7453505007153074
3502,29.1,30.0,87.7,24.5,26.6,1.1180981595092025
3503,31.4,31.4,81.9,25.0,26.8,2.9413680781758957
3504,28.1,30.0,89.7,25.0,28.0,2.505169867060561
3505,32.3,33.0,82.6,25.4,26.5,2.2979539641943734
3506,32.2,31.6,83.6,25.9,28.5,2.193313953488372
3507,34.5,32.0,83.0,25.4,28.2,2.486979166666667
3508,34.3,32.0,83.2,26.4,28.9,3.586387434554974
3509,35.8,34.0,78.3,27.0,28.8,3.7103235747303542
3510,35.0,34.4,81.8,26.8,29.8,2.936726272352132
3511,30.5,33.4,84.8,25.0,29.2,2.428571428571429
3512,31.6,33.4,82.1,26.0,27.7,2.659154929577465
3513,31.0,33.4,85.4,24.0,28.3,1.8224181360201508
3514,31.5,31.0,83.6,25.1,27.8,1.3629518072289155
3515,30.2,30.0,86.5,25.6,28.0,2.1993817619783615
3516,30.5,31.0,83.5,26.0,27.4,2.201884253028264
3517,28.1,29.0,90.2,25.4,27.8,0.6026200873362446
3518,26.0,27.9,93.8,23.5,26.7,1.2290697674418605
3519,31.8,31.6,84.0,25.0,25.6,2.3291338582677166
3520,29.5,30.5,89.0,25.0,28.1,1.7737041719342608
3521,26.8,28.7,91.6,25.0,26.9,1.2535392535392536
3522,28.3,28.4,90.3,25.0,26.1,1.4917197452229298
3523,31.0,32.0,83.5,25.0,26.4,2.770145310435931
3524,32.3,31.6,83.7,26.0,27.8,3.2953995157384988
3525,33.0,33.6,82.6,26.4,28.3,3.5136054421768708
3526,32.6,32.9,82.6,25.0,28.4,3.9453125
3527,33.2,32.6,79.5,26.4,28.4,2.4732937685459935
3528,35.4,34.4,76.1,27.0,28.7,4.310940499040307
3529,36.7,34.3,74.4,27.0,29.8,5.034623217922607
3530,36.8,34.0,76.4,27.0,30.5,5.390350877192983
3531,34.8,34.5,79.9,24.8,30.3,4.232600732600733
3532,36.3,34.0,79.3,27.0,29.4,3.5170731707317073
3533,30.5,30.4,87.5,26.0,29.8,2.8421052631578947
3534,29.9,33.6,83.4,25.0,27.4,3.6100628930817606
3535,31.4,33.0,82.3,25.0,27.8,4.7481060606060606
3536,30.7,31.6,84.7,25.0,28.0,2.242146596858639
3537,32.2,33.0,81.6,25.0,27.8,3.0049937578027466
3538,29.5,32.0,87.7,24.4,28.5,2.35131195335277
3539,30.2,32.6,85.1,24.4,27.0,3.3964497041420114
3540,29.6,32.8,86.4,25.0,27.4,3.391373801916933
3541,33.1,33.4,82.2,26.0,27.4,2.558011049723757
3542,32.9,33.5,83.7,25.1,28.7,3.3583333333333334
3543,30.0,34.9,83.0,25.0,28.5,6.07177033492823
3544,31.7,32.6,81.4,25.0,27.7,4.009416195856874
3545,32.3,31.0,84.3,24.4,28.1,2.7034965034965035
3546,29.5,31.6,84.7,25.0,28.0,2.605177993527508
3547,28.7,32.0,86.2,25.0,27.1,1.6893687707641196
3548,28.5,30.4,87.4,25.0,27.0,1.344621513944223
3549,31.0,31.0,81.8,25.0,26.9,3.5611510791366907
3550,30.6,32.6,82.0,23.7,28.0,2.55177743431221
3551,29.8,31.6,85.0,24.0,27.8,3.3603351955307263
3552,30.7,30.6,86.2,25.0,27.3,2.229671897289587
3553,31.2,31.0,82.8,26.0,27.6,1.441747572815534
3554,33.6,33.6,75.2,26.0,28.0,4.268738574040219
3555,33.5,33.0,75.9,26.4,29.5,3.486376021798365
3556,33.8,32.6,74.7,26.4,29.2,3.8711864406779664
3557,28.0,28.0,90.0,22.4,29.3,1.0208623087621698
3558,25.2,26.6,91.4,24.0,26.1,1.6619385342789599
3559,29.6,30.0,83.8,24.4,25.2,1.54
3560,33.4,32.6,80.1,25.4,27.2,4.589098532494758
3561,32.6,31.6,81.3,26.0,29.0,4.377737226277373
3562,33.8,33.6,78.6,26.0,28.4,4.758196721311475
3563,31.8,32.4,76.1,25.0,29.3,2.8615664845173043
3564,28.8,33.0,84.6,25.0,28.7,4.995670995670996
3565,31.5,32.6,81.0,24.6,27.1,2.582278481012658
3566,29.7,32.6,83.7,25.0,28.1,2.983271375464684
3567,30.4,32.0,83.8,25.0,27.5,5.032110091743119
3568,31.2,32.6,75.9,24.0,27.5,4.7611940298507465
3569,29.3,32.0,80.1,25.0,28.3,2.33879781420765
3570,29.2,33.4,76.3,25.0,27.4,3.035830618892508
3571,31.6,32.4,81.7,25.0,27.6,3.353932584269663
3572,32.8,33.4,77.7,25.1,28.1,4.744493392070485
3573,34.3,33.0,77.3,26.0,29.0,4.646532438478746
3574,33.5,31.4,82.5,26.0,29.4,3.273015873015873
3575,33.6,32.9,75.7,26.0,28.5,5.371980676328503
3576,33.4,31.4,77.6,26.4,29.2,3.385435168738899
3577,33.3,34.4,69.9,26.4,28.8,4.139579349904398
3578,32.2,33.4,73.2,25.4,29.5,2.967741935483871
3579,32.0,34.0,72.1,25.0,28.9,4.891489361702128
3580,33.7,34.0,73.6,26.0,29.2,3.817863397548161
3581,31.9,33.0,77.9,25.0,29.6,4.073741007194244
3582,31.6,34.0,76.7,25.0,28.5,3.435374149659864
3583,31.2,34.0,77.7,23.8,28.9,5.12421052631579
3584,31.0,32.1,75.3,24.0,28.4,3.8310104529616726
3585,33.2,33.6,72.6,26.0,28.3,4.308151093439363
3586,32.6,33.6,72.6,25.4,29.6,3.228915662650602
3587,31.3,32.3,72.0,25.6,29.2,2.5286975717439293
3588,31.0,33.6,66.9,25.0,28.6,2.819462227912932
3589,29.9,32.0,63.3,25.0,28.9,2.136631330977621
3590,28.1,30.0,63.6,25.0,28.4,0.9867021276595744
3591,27.7,30.4,69.3,23.0,27.1,2.5444444444444443
3592,29.6,32.0,73.4,23.0,26.6,1.5028636884306987
3593,32.8,32.4,79.6,26.0,27.6,1.6192358366271409
3594,28.7,28.1,90.4,25.1,28.5,0.9834815756035579
3595,27.6,30.0,86.3,24.1,26.7,1.6590084643288994
3596,30.2,31.0,80.5,24.0,26.4,2.5524590163934424
3597,32.3,33.0,78.2,25.0,27.6,3.5109090909090908
3598,31.4,31.0,84.3,25.6,28.8,2.9916107382550337
3599,30.0,32.0,70.0,24.0,27.8,2.5129198966408266
3600,30.5,32.0,67.8,25.0,28.1,2.450662739322533
3601,30.0,32.0,70.6,24.0,28.4,1.1657207718501703
3602,27.9,30.6,79.7,25.0,27.9,0.8315539739027283
3603,29.9,30.0,85.5,25.0,26.9,2.7967479674796745
3604,28.3,29.0,86.9,24.0,27.2,1.3146551724137931
3605,27.9,28.0,88.9,25.0,26.7,1.2716417910447761
3606,26.1,27.9,90.4,25.0,26.3,0.6154855643044619
3607,27.7,30.6,76.9,23.0,25.6,1.2703003337041157
3608,28.7,32.0,72.2,23.0,26.5,3.4872204472843453
3609,29.1,31.0,76.5,23.0,27.0,3.5590062111801237
3610,29.0,32.6,68.2,23.0,27.2,3.9691470054446456
3611,27.6,31.0,70.0,22.0,27.7,2.821484992101106
3612,26.7,30.0,69.2,22.0,26.5,2.730109204368175
3613,24.5,28.4,70.0,21.0,26.0,2.2607223476297973
3614,26.8,31.0,68.8,20.0,24.3,3.8388704318936875
3615,28.4,30.6,64.9,24.6,25.8,1.272727272727273
3616,29.2,32.6,61.1,25.0,27.4,1.9705882352941178
3617,31.0,32.4,70.1,25.0,27.9,2.6323119777158777
3618,29.4,31.4,84.3,23.4,28.5,2.0514603616133518
3619,28.9,32.0,83.2,24.1,27.1,4.1291028446389495
3620,28.5,32.0,69.0,23.0,27.1,3.117370892018779
3621,28.1,31.6,70.5,22.0,27.3,4.091085271317829
3622,29.4,31.0,74.2,25.0,26.7,3.0883720930232554
3623,28.9,31.0,71.0,24.0,27.7,1.7253886010362691
3624,29.8,31.0,73.9,25.0,27.2,2.335616438356164
3625,30.6,32.0,67.2,25.0,27.5,1.9878197320341047
3626,29.3,32.0,65.9,23.0,28.5,2.4200507614213196
3627,28.7,32.0,67.4,23.0,27.6,3.9017857142857144
3628,28.0,31.0,72.5,22.0,27.4,3.4880733944954128
3629,28.3,33.0,73.6,22.0,27.0,6.816129032258065
3630,28.2,32.0,75.8,23.0,26.8,4.2405063291139244
3631,27.6,32.0,69.4,23.0,26.9,3.451724137931034
3632,29.2,33.0,66.5,25.0,26.8,3.1795620437956207
3633,27.0,33.0,56.0,22.0,27.9,3.068
3634,26.2,32.0,55.6,22.0,26.6,3.214689265536723
3635,24.9,31.0,59.9,19.0,26.0,3.303519061583578
3636,26.2,32.0,78.0,21.0,24.7,3.8295454545454546
3637,30.4,33.1,78.1,24.0,25.4,4.08421052631579
3638,29.7,34.0,64.3,24.0,27.9,3.098569157392687
3639,27.4,32.0,61.1,22.0,28.3,2.8568129330254046
3640,27.8,32.0,64.7,22.0,26.7,3.8982456140350874
3641,29.2,33.0,76.5,23.0,26.8,3.761578044596913
3642,28.2,31.0,70.3,23.9,27.5,3.2190332326283984
3643,27.3,31.0,71.2,22.0,27.1,4.103756708407872
3644,27.6,32.0,67.5,22.9,26.5,3.729393468118196
3645,29.3,31.0,72.4,24.0,26.8,2.979710144927536
3646,29.3,34.0,72.7,24.0,27.4,4.452107279693487
3647,30.1,32.8,70.1,24.0,27.8,4.1649122807017545
3648,29.4,32.0,71.6,24.9,28.1,4.028985507246377
3649,27.0,31.8,63.8,23.0,27.7,3.522431259044863
3650,26.4,30.0,65.9,21.0,26.4,4.601834862385322
3651,24.7,30.0,64.1,19.9,25.7,3.1920693928128876
3652,24.8,30.0,64.7,20.0,24.5,2.1407982261640797
3653,26.9,33.0,64.8,20.0,24.7,2.630674846625767
3654,27.9,33.0,70.9,23.0,26.5,3.355820105820106
3655,28.5,34.0,69.6,22.0,27.1,4.175879396984925
3656,29.7,33.0,68.4,24.9,27.3,5.422818791946309
3657,28.6,33.0,62.5,23.0,28.1,6.556650246305418
3658,27.7,33.0,64.3,22.0,27.6,5.2306163021868795
3659,27.4,33.0,68.4,21.0,26.9,8.707236842105264
3660,27.8,33.0,65.8,22.0,26.8,3.9290030211480365
3661,28.0,33.0,64.0,22.0,27.1,3.8934911242603554
3662,27.3,32.0,57.4,21.0,27.3,3.0603448275862073
3663,27.8,32.0,60.0,23.0,26.7,2.449438202247191
3664,29.6,32.0,71.0,24.0,27.1,2.5091678420310295
3665,30.6,33.0,80.3,23.5,27.7,3.059334298118669
3666,29.5,31.0,86.6,24.9,27.8,2.7540106951871657
3667,30.7,31.0,81.2,25.1,27.0,2.5159642401021713
3668,31.4,31.9,81.5,26.0,27.8,3.2872180451127817
3669,31.1,33.0,72.7,25.0,28.0,4.951781970649894
3670,30.9,33.0,66.0,24.1,28.5,4.44464609800363
3671,31.3,33.0,70.2,25.0,28.8,3.509118541033435
3672,28.6,31.0,78.8,24.0,28.6,4.5271317829457365
3673,30.2,33.0,72.8,24.0,27.0,5.465065502183407
3674,30.0,33.0,69.9,25.0,28.1,2.8395061728395063
3675,29.4,31.0,79.6,24.0,28.2,2.4741784037558685
3676,30.5,31.0,74.3,25.9,27.1,2.2596618357487923
3677,31.4,34.0,66.7,25.0,28.1,2.2509803921568627
3678,30.3,32.0,66.8,24.0,29.2,3.3895424836601307
3679,31.6,34.0,61.5,25.9,28.4,3.11731843575419
3680,30.8,34.0,63.2,25.0,29.5,5.887912087912087
3681,31.4,35.0,61.0,25.0,29.0,6.061465721040189
3682,30.7,35.0,63.4,24.9,29.3,4.014423076923077
3683,30.2,33.0,63.3,25.9,28.8,4.247226624405705
3684,31.8,35.0,68.8,25.0,28.7,5.677799607072692
3685,31.7,33.0,73.7,25.9,29.2,5.7616926503340755
3686,32.6,34.0,73.7,26.0,28.8,3.6876923076923074
3687,33.5,34.0,71.3,26.9,29.1,4.950819672131148
3688,33.5,34.9,68.0,26.0,29.5,4.468085106382979
3689,33.1,34.8,66.5,26.0,29.9,3.5870206489675516
3690,31.7,33.8,62.0,26.0,29.8,1.6906832298136645
3691,32.7,35.7,65.7,26.0,29.5,3.801762114537445
3692,32.6,35.0,70.7,26.0,29.8,6.562814070351759
3693,34.2,35.9,63.4,27.0,29.4,5.464077669902912
3694,33.2,35.0,61.3,27.0,30.5,5.215867158671586
3695,33.6,36.0,65.0,26.9,30.3,12.617021276595745
3696,34.3,34.0,72.5,26.9,30.1,4.578856152512998
3697,33.3,34.0,72.4,26.9,29.6,4.050819672131148
3698,32.5,34.0,72.6,26.0,29.2,3.575037147102526
3699,33.7,35.0,67.8,26.0,29.1,4.589511754068717
3700,31.2,35.0,56.9,25.0,30.0,5.947698744769875
3701,29.1,33.1,58.7,24.0,29.6,3.320496894409938
3702,30.2,35.0,60.0,24.0,28.1,3.5876288659793816
3703,31.4,36.0,63.2,25.0,28.8,5.194945848375451
3704,31.1,35.0,62.4,25.0,29.5,4.751371115173674
3705,30.1,35.0,65.4,24.0,29.2,6.517899761336516
3706,29.2,31.9,66.5,25.9,28.5,4.492569002123142
3707,29.9,32.0,72.5,24.0,27.9,5.474820143884892
3708,30.3,33.0,70.1,25.0,27.9,8.724550898203592
3709,32.0,34.0,70.0,26.0,28.5,10.413427561837455
3710,33.7,34.0,71.9,26.9,29.3,4.947162426614481
3711,34.6,36.0,65.3,27.0,29.4,6.103773584905661
3712,33.0,32.0,76.3,26.0,30.5,2.2590448625180897
3713,32.2,31.0,84.9,26.0,28.9,1.907451923076923
3714,31.6,33.8,73.5,25.0,28.0,3.1017699115044253
3715,32.8,36.0,63.7,26.0,28.9,5.8391752577319584
3716,32.5,35.0,64.0,25.0,30.0,5.363636363636364
3717,32.5,35.0,67.6,25.9,29.8,7.857142857142858
3718,33.1,35.0,67.7,26.0,29.5,5.05956678700361
3719,33.3,37.0,59.0,26.9,29.8,4.751592356687898
3720,33.4,34.0,62.8,26.9,30.6,3.2080443828016647
3721,34.0,35.0,66.1,26.9,30.1,5.06831119544592
3722,34.0,35.0,75.8,27.0,30.1,4.178929765886288
3723,35.0,35.0,74.0,26.0,29.4,4.066558441558441
3724,35.8,36.0,68.5,27.0,30.0,5.761802575107296
3725,36.6,35.0,72.5,28.0,30.9,4.626736111111111
3726,35.7,36.0,66.8,27.0,30.6,5.344488188976379
3727,34.6,35.0,72.3,27.0,30.9,3.6832844574780057
3728,35.0,35.0,68.4,27.9,29.8,3.8687782805429864
3729,36.0,35.0,73.8,27.0,30.3,3.4205882352941175
3730,37.4,35.8,72.1,28.0,30.3,4.240863787375416
3731,36.6,37.0,68.2,28.0,31.0,6.630434782608696
3732,35.6,36.0,68.5,27.9,31.1,8.405479452054795
3733,36.2,35.8,68.1,27.9,30.7,4.924242424242425
3734,35.8,35.0,71.7,27.9,30.9,4.928294573643411
3735,34.2,36.0,73.3,25.0,30.4,3.7470414201183435
3736,34.1,35.0,75.3,26.0,29.7,5.20042194092827
3737,36.3,36.0,72.4,25.5,29.8,4.603174603174603
3738,34.8,34.0,80.2,25.0,30.6,3.2407407407407405
3739,33.3,35.0,73.6,25.0,29.2,5.54308617234469
3740,36.1,36.0,67.6,27.9,29.6,5.529535864978904
3741,35.3,35.8,65.4,27.9,30.9,5.238921001926782
3742,34.2,36.0,64.6,26.0,30.8,5.560416666666666
3743,35.8,35.0,63.5,28.9,30.7,4.37015503875969
3744,35.9,35.0,66.0,28.9,31.1,3.745222929936306
3745,34.5,33.9,75.2,26.0,30.9,3.3916500994035785
3746,33.4,35.0,73.3,26.0,29.6,3.785831960461285
3747,36.6,35.0,72.5,27.9,29.6,5.125506072874494
3748,37.8,35.7,73.8,28.0,30.6,5.2440476190476195
3749,37.3,37.0,73.6,25.6,30.8,4.31438127090301
3750,37.9,35.0,70.5,27.9,31.0,5.809330628803245
3751,38.1,35.0,74.9,28.0,31.4,5.450704225352112
3752,30.5,29.1,88.8,24.0,30.8,2.502127659574468
3753,33.8,34.0,77.7,25.0,27.1,5.34589800443459
3754,33.6,34.0,80.2,25.0,29.2,3.483870967741936
3755,35.7,35.0,78.9,27.0,29.0,3.576864535768645
3756,36.5,35.0,77.7,27.0,29.8,4.6690391459074725
3757,34.1,35.0,79.4,26.0,30.1,4.719626168224299
3758,36.5,35.0,78.4,26.0,29.3,5.285403050108933
3759,36.2,33.0,78.6,26.0,30.2,5.087866108786611
3760,36.9,35.0,70.9,27.9,29.9,4.3130434782608695
3761,37.1,34.0,75.2,28.0,30.8,3.4106844741235394
3762,35.6,32.0,79.9,27.9,30.4,3.662045060658579
3763,34.4,34.0,83.6,26.0,29.4,3.448328267477204
3764,32.0,33.0,87.8,26.0,29.0,2.8907956318252737
3765,33.0,32.0,87.3,26.0,28.0,1.4785894206549117
3766,31.1,32.0,89.1,25.2,28.2,2.269922879177378
3767,33.4,33.0,82.3,25.0,27.5,3.234119782214156
3768,34.5,34.0,77.7,26.0,28.7,3.806896551724138
3769,37.5,33.9,74.4,27.0,29.7,4.015544041450777
3770,35.0,33.0,76.2,26.0,30.6,3.4447806354009076
3771,31.0,33.0,87.6,25.0,29.9,1.4661016949152543
3772,33.0,33.0,79.9,25.0,27.7,2.6672212978369387
3773,32.0,32.0,81.5,26.0,28.9,2.1131167268351385
3774,33.2,34.0,82.3,24.6,28.0,4.087289433384379
3775,34.2,32.0,87.7,26.0,28.9,1.8867362146050672
3776,29.9,29.0,89.0,25.0,28.4,1.806375442739079
3777,32.6,33.6,86.3,25.3,27.0,3.2793696275071635
3778,34.9,33.0,81.7,26.0,28.2,3.739273927392739
3779,36.0,34.0,81.4,27.0,29.3,3.42037037037037
3780,34.9,32.0,88.9,26.9,29.6,2.118361153262519
3781,33.0,31.0,85.3,26.0,28.5,2.3983193277310924
3782,32.3,32.0,85.5,25.9,28.2,2.3722438391699097
3783,30.3,32.0,89.6,24.0,28.0,2.4966887417218544
3784,29.2,30.0,86.6,25.0,27.3,1.0735294117647058
3785,31.0,30.9,84.0,25.0,27.0,1.5883940620782728
3786,31.5,32.0,86.9,26.0,27.7,2.0322966507177034
3787,34.7,33.0,82.8,26.9,27.6,3.218832891246684
3788,36.3,33.1,79.9,26.0,29.0,4.221837088388215
3789,34.8,34.0,82.3,26.0,29.9,4.256166982922201
3790,33.3,33.0,84.7,25.0,29.3,2.857348703170029
3791,34.8,33.0,84.8,26.0,28.5,3.454855195911414
3792,34.7,34.0,83.6,26.0,28.9,2.8548812664907652
3793,31.2,33.0,88.7,25.0,29.0,3.0641627543035996
3794,30.4,34.0,84.6,25.0,27.6,3.86271186440678
3795,30.2,30.1,82.1,25.0,27.9,1.3825966850828728
3796,32.9,32.0,77.1,26.0,27.5,3.3859649122807016
3797,33.0,32.0,80.6,26.0,28.8,2.7831021437578816
3798,33.7,33.0,86.5,26.0,28.7,3.7583892617449663
3799,28.7,31.0,89.1,24.5,28.3,1.875714285714286
3800,28.4,32.0,92.6,25.0,26.7,3.980430528375734
3801,30.1,32.0,85.4,25.0,26.5,6.359999999999999
3802,30.3,32.0,82.2,24.9,27.5,3.3065250379362667
3803,32.6,33.0,76.8,25.0,27.7,6.383561643835617
3804,33.9,33.0,79.2,25.1,28.9,3.2115384615384617
3805,32.8,33.0,78.5,25.0,29.1,2.7136150234741785
3806,30.8,33.0,81.8,25.0,28.8,2.61656050955414
3807,31.3,33.0,81.1,25.0,28.0,3.574893009985735
3808,33.9,33.1,79.9,26.0,28.2,3.6747967479674797
3809,34.6,34.0,80.5,27.0,29.2,2.92
3810,32.0,33.0,82.9,26.0,29.2,3.048211508553655
3811,32.8,32.0,78.7,26.0,28.2,3.521588946459413
3812,32.5,33.0,77.6,25.0,28.8,5.812807881773399
3813,33.8,35.0,76.5,25.1,28.8,5.592750533049041
3814,35.8,34.0,78.2,27.0,29.5,3.155339805825243
3815,35.4,33.9,78.1,27.0,29.7,4.572289156626506
3816,35.6,33.0,81.2,27.0,29.6,2.7578659370725034
3817,32.8,31.0,85.4,26.0,29.5,3.351882160392799
3818,33.5,33.8,80.3,26.0,28.2,3.602523659305994
3819,31.2,34.0,82.1,25.4,28.9,2.9850968703427725
3820,31.1,31.8,87.9,25.0,27.9,1.8521970705725699
